StopName_A,StopName_B,Location_A,Location_B,StopID_A,StopID_B,Route_A,Route_B,RouteColor_A,RouteColor_B
Budaörsi lakótelep,Budaörsi lakótelep,"(47.455747, 18.94116)","(47.456043, 18.940404)",103053,F04724,40,940,009EE3,000000
Budaörsi lakótelep,Budaörsi lakótelep,"(47.455747, 18.94116)","(47.456043, 18.940404)",103053,F04724,40,40E,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,908,009EE3,000000
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,87A,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,87,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,8E,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,88A,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,40B,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,88,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,940,009EE3,000000
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,972B,009EE3,000000
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40,972,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40,88A,009EE3,009EE3
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40,40B,009EE3,009EE3
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40,88,009EE3,009EE3
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40,940,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40,972B,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40,972,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40,40E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40,87,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40,87A,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464751, 19.017791)",061275,061278,40,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40,58,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464436, 19.018308)",061275,061280,40,53,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40,40B,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40,88A,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40,88,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,40,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40,40E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,40,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40,907,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,40,907,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40,908,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.466954, 19.015972)",082617,F01925,40,53,009EE3,009EE3
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40,53,009EE3,009EE3
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40,941,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40,940,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40,972B,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40,972,009EE3,000000
Patkó utca,Patkó utca,"(47.458524, 18.939284)","(47.459019, 18.93935)",F04712,F04713,40,940,009EE3,000000
Patkó utca,Patkó utca,"(47.458524, 18.939284)","(47.459019, 18.93935)",F04712,F04713,40,972B,009EE3,000000
Patkó utca,Patkó utca,"(47.458524, 18.939284)","(47.459019, 18.93935)",F04712,F04713,40,972,009EE3,000000
Patkó utca,Patkó utca,"(47.458524, 18.939284)","(47.459019, 18.93935)",F04712,F04713,40,40E,009EE3,009EE3
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40,40B,009EE3,009EE3
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40,88A,009EE3,009EE3
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40,88,009EE3,009EE3
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40,940,009EE3,000000
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40,972,009EE3,000000
Harangláb,Harangláb,"(47.431919, 18.914048)","(47.432729, 18.913967)",008322,F04757,88A,972B,009EE3,000000
Harangláb,Harangláb,"(47.431919, 18.914048)","(47.432729, 18.913967)",008322,F04757,88A,972,009EE3,000000
Diósdi út,Diósdi út,"(47.433749, 18.925165)","(47.433937, 18.924939)",048302,048303,88A,972B,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,88A,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464751, 19.017791)",061275,061278,88A,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,88A,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,88A,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,88A,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,88A,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,88A,907,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,88A,907,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,88A,908,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,88A,941,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,88A,940,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,88A,972B,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,88A,972,009EE3,000000
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,88A,940,009EE3,000000
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,88A,972,009EE3,000000
Törökbálint vasútállomás,Törökbálint vasútállomás,"(47.450688, 18.904838)","(47.450796, 18.905037)",F04743,F04744,88A,972,009EE3,000000
Alcsiki dűlő,Alcsiki dűlő,"(47.460064, 18.934007)","(47.460145, 18.934511)",F04829,F04830,88A,972,009EE3,000000
Tetra Pak,Tetra Pak,"(47.457451, 18.903852)","(47.457828, 18.903519)",F04833,F04834,88A,972,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40B,87,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40B,87A,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40B,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464751, 19.017791)",061275,061278,40B,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40B,58,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464436, 19.018308)",061275,061280,40B,53,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40B,88A,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40B,88,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,40B,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40B,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464634, 19.018494)",061275,061277,40B,40E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40B,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,40B,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.464743, 19.023003)",061275,093021,40B,907,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464337, 19.018507)","(47.465166, 19.022619)",061275,F02210,40B,907,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40B,908,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.466954, 19.015972)",082617,F01925,40B,53,009EE3,009EE3
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40B,53,009EE3,009EE3
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40B,941,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40B,940,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40B,972B,009EE3,000000
Sasadi út,Sasadi út,"(47.466648, 19.016251)","(47.467215, 19.016596)",082617,F01926,40B,972,009EE3,000000
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40B,88A,009EE3,009EE3
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40B,88,009EE3,009EE3
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40B,940,009EE3,000000
Károly király utca,Károly király utca,"(47.460653, 18.956866)","(47.460881, 18.959796)",F04721,F04722,40B,972,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464751, 19.017791)",061277,061278,40B,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464743, 19.023003)",061277,093021,40B,58,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.465166, 19.022619)",061277,F02210,40B,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464743, 19.023003)",061277,093021,40B,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464743, 19.023003)",061277,093021,40B,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.465166, 19.022619)",061277,F02210,40B,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464743, 19.023003)",061277,093021,40B,907,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.465166, 19.022619)",061277,F02210,40B,907,009EE3,000000
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.467215, 19.016596)",075744,F01926,40B,908,009EE3,000000
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.466648, 19.016251)",075744,082617,40B,87A,009EE3,009EE3
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.466648, 19.016251)",075744,082617,40B,87,009EE3,009EE3
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.466648, 19.016251)",075744,082617,40B,8E,009EE3,009EE3
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.466954, 19.015972)",075744,F01925,40B,53,009EE3,009EE3
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.467215, 19.016596)",075744,F01926,40B,53,009EE3,009EE3
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.467215, 19.016596)",075744,F01926,40B,941,009EE3,000000
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.466648, 19.016251)",075744,082617,40B,88A,009EE3,009EE3
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.466648, 19.016251)",075744,082617,40B,88,009EE3,009EE3
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.467215, 19.016596)",075744,F01926,40B,940,009EE3,000000
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.467215, 19.016596)",075744,F01926,40B,972B,009EE3,000000
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.467215, 19.016596)",075744,F01926,40B,972,009EE3,000000
Sasadi út,Sasadi út,"(47.465452, 19.015814)","(47.466648, 19.016251)",075744,082617,40B,40E,009EE3,009EE3
Budaörsi lakótelep,Budaörsi lakótelep,"(47.455747, 18.94116)","(47.456043, 18.940404)",103053,F04724,40B,940,009EE3,000000
Budaörsi lakótelep,Budaörsi lakótelep,"(47.455747, 18.94116)","(47.456043, 18.940404)",103053,F04724,40B,40E,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,908,009EE3,000000
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,87A,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,87,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,8E,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,88A,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,88,009EE3,009EE3
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,940,009EE3,000000
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,972B,009EE3,000000
Gazdagréti út,Gazdagréti út,"(47.462111, 19.004888)","(47.46275, 19.005922)",F01930,F01931,40B,972,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40B,88A,009EE3,009EE3
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40B,88,009EE3,009EE3
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40B,940,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40B,972B,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40B,972,009EE3,000000
"Budaörs, városháza","Budaörs, városháza","(47.461238, 18.946931)","(47.461391, 18.946308)",F04716,F04717,40B,40E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464751, 19.017791)",061277,061278,88A,8E,009EE3,009EE3
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.465166, 19.022619)",061277,F02210,88A,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464743, 19.023003)",061277,093021,88A,918,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464743, 19.023003)",061277,093021,88A,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.465166, 19.022619)",061277,F02210,88A,901,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.464743, 19.023003)",061277,093021,88A,907,009EE3,000000
Kelenföld vasútállomás,Kelenföld vasútállomás,"(47.464634, 19.018494)","(47.465166, 19.022619)",061277,F02210,88A,907,009EE3,000000
